date,freq_003_quiet_state,freq_003_false_calm_internal_deterioration_count,freq_003_false_calm_missing_component_count,freq_003_false_calm_internal_deterioration_flag,freq_004_repair_episode_active,freq_004_repair_failure_pressure_count,freq_004_repair_episode_quality_score,freq_004_repair_relapse_flag
2004-03-12,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-03-15,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-03-16,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-03-17,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-03-18,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-03-19,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-03-25,1.0,3.0,1.0,1.0,1.0,2.0,-0.001504860879179698,1.0
2004-03-26,1.0,3.0,1.0,1.0,1.0,2.0,-0.0050309788667632985,1.0
2004-03-29,1.0,2.0,1.0,0.0,1.0,2.0,0.011719078930002097,1.0
2004-03-30,1.0,2.0,1.0,0.0,1.0,2.0,0.015245263407968501,1.0
2004-03-31,1.0,2.0,1.0,0.0,1.0,2.0,0.0131884499023886,1.0
2004-04-01,1.0,2.0,1.0,0.0,1.0,2.0,0.022591719327603905,1.0
2004-04-02,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-04-05,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-04-06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-04-07,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-04-08,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-04-12,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-04-13,1.0,0.0,1.0,0.0,1.0,2.0,0.036402769218064394,1.0
2004-04-14,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-04-15,1.0,2.0,1.0,0.0,1.0,2.0,0.0222977653446672,1.0
2004-04-16,1.0,2.0,1.0,0.0,1.0,2.0,0.020534506879726702,1.0
2004-04-19,1.0,1.0,1.0,0.0,1.0,1.0,0.05346422674444,0.0
2004-04-20,1.0,3.0,1.0,1.0,1.0,2.0,0.008486383002292097,1.0
2004-04-21,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-04-22,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-04-23,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-04-26,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-04-27,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-04-28,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2004-04-29,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-04-30,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-03,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-04,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-05,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-06,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-07,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-05-11,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-12,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-13,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-14,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-17,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-18,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-19,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-20,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-21,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-24,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-05-25,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-05-26,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-05-27,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-05-28,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-01,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-02,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-03,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-04,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-07,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-08,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-09,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-10,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-14,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-06-15,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-16,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-17,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-06-18,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-21,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-22,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-06-23,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-24,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-25,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-28,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-29,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-06-30,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-07-01,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-07-02,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-07-06,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-07-07,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2004-07-08,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-07-09,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-07-12,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-07-13,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-07-14,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-07-15,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-07-20,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2004-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2004-08-18,0.0,0.0,0.0,0.0,1.0,2.0,0.0025004489447238015,1.0
2004-08-19,0.0,0.0,0.0,0.0,1.0,2.0,-0.0030434696260061983,1.0
2004-08-20,0.0,0.0,0.0,0.0,1.0,2.0,0.007428004910552802,1.0
2004-08-23,0.0,0.0,0.0,0.0,1.0,2.0,0.009891782893467198,1.0
2004-08-24,0.0,0.0,0.0,0.0,1.0,2.0,0.009583915172896001,1.0
2004-08-25,0.0,0.0,0.0,0.0,1.0,2.0,0.024058785034674103,1.0
2004-08-26,0.0,0.0,0.0,0.0,1.0,2.0,0.019439654268312796,1.0
2004-08-27,0.0,0.0,0.0,0.0,1.0,2.0,0.024366931494693496,1.0
2004-08-30,0.0,0.0,0.0,0.0,1.0,2.0,0.006504123009390898,1.0
2004-08-31,0.0,0.0,0.0,0.0,1.0,2.0,0.007735942315986198,1.0
2004-09-01,0.0,0.0,0.0,0.0,1.0,2.0,0.0154356317793354,1.0
2004-09-02,1.0,0.0,1.0,0.0,1.0,2.0,0.031142599687156804,1.0
2004-09-03,0.0,0.0,0.0,0.0,1.0,2.0,0.011432097084392398,1.0
2004-09-07,1.0,1.0,1.0,0.0,1.0,2.0,0.0203628393208541,1.0
2004-09-08,1.0,1.0,1.0,0.0,1.0,2.0,0.016359025886462798,1.0
2004-09-09,1.0,0.0,1.0,0.0,1.0,2.0,0.025290883080717495,1.0
2004-09-10,1.0,0.0,1.0,0.0,1.0,1.0,0.059950505193385295,0.0
2004-09-13,1.0,0.0,1.0,0.0,1.0,0.0,0.0817876355829256,0.0
2004-09-14,1.0,0.0,1.0,0.0,1.0,0.0,0.0712573260359208,0.0
2004-09-15,1.0,0.0,1.0,0.0,1.0,0.0,0.0469264898720533,0.0
2004-09-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0490053631368561,0.0
2004-09-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0426722710876281,0.0
2004-09-20,1.0,0.0,1.0,0.0,1.0,0.0,0.0426722710876281,0.0
2004-09-21,1.0,0.0,1.0,0.0,1.0,1.0,0.026792151750857796,0.0
2004-09-22,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-09-23,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-09-24,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-09-27,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2004-09-28,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-09-29,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-09-30,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-01,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-10-04,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-10-05,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-10-06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-10-07,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-10-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-11,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-12,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-13,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-14,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2004-10-15,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-18,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-19,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-20,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-21,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-10-22,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-25,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-26,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-27,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-28,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-10-29,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-11-01,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-11-02,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-11-03,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-11-04,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-05,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-08,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-09,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-10,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-11,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-12,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-15,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-16,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-17,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-18,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-19,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-22,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-23,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-24,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-26,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-11-29,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-11-30,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-01,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-12-02,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-12-03,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-12-06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-12-07,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-09,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-10,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-13,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-12-14,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2004-12-15,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-16,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-17,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-20,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-21,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-22,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-23,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-27,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-28,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-29,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-30,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2004-12-31,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-01-03,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-01-04,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-01-05,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-06,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-07,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-10,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-11,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-12,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-13,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-14,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-18,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-19,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-20,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-21,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-24,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-25,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-26,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-27,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-28,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-01-31,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-02-01,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-02-02,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-02-03,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-02-04,1.0,2.0,1.0,0.0,1.0,2.0,-0.006602087134881099,1.0
2005-02-07,1.0,2.0,1.0,0.0,1.0,2.0,-0.0087924903685941,1.0
2005-02-08,1.0,2.0,1.0,0.0,1.0,2.0,-0.0068764550487561,1.0
2005-02-09,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-02-10,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-02-11,1.0,2.0,1.0,0.0,1.0,2.0,-0.007971349903633802,1.0
2005-02-14,1.0,2.0,1.0,0.0,1.0,2.0,-0.003317402570248304,1.0
2005-02-15,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-02-16,1.0,2.0,1.0,0.0,1.0,2.0,-0.0003067178051157013,1.0
2005-02-17,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-02-18,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-02-22,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-02-23,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-02-24,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-02-25,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-02-28,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-01,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-03-02,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-03,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-04,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-07,1.0,0.0,1.0,0.0,1.0,1.0,0.011715836216904103,0.0
2005-03-08,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-09,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-10,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-11,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-14,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-15,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-03-16,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-17,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-18,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-21,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-22,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-23,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-24,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-28,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-29,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-30,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-03-31,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-04-01,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-04-04,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-04-05,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-04-06,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-04-07,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-04-08,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-04-11,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-04-12,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-04-13,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-04-14,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-04-21,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2005-05-04,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-05-05,1.0,2.0,1.0,0.0,1.0,3.0,-0.029453007369224998,1.0
2005-05-06,1.0,2.0,1.0,0.0,1.0,3.0,-0.0265710291596439,1.0
2005-05-09,1.0,2.0,1.0,0.0,1.0,3.0,-0.021671776002844,1.0
2005-05-10,1.0,2.0,1.0,0.0,1.0,3.0,-0.029164170127718797,1.0
2005-05-11,1.0,2.0,1.0,0.0,1.0,2.0,-0.0039776944277665,1.0
2005-05-12,1.0,2.0,1.0,0.0,1.0,2.0,-0.0068592205218086025,1.0
2005-05-13,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-16,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-17,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-18,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-19,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-20,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-23,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-24,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-25,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-26,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-27,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-05-31,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-06-01,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-06-02,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-06-03,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-06-06,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-06-07,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-09,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-10,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-13,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-14,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-15,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-16,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-17,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-20,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-21,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-22,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-06-23,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-06-24,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-06-27,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-06-28,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-06-29,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-06-30,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-07-01,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-07-05,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-07-06,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-07-07,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-07-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-07-11,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-12,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-13,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-14,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-15,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-18,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-19,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-20,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-21,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-22,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-25,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-26,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-27,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-28,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-07-29,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-08-01,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-08-02,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-08-03,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
2005-08-04,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-08-05,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-08-08,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-08-09,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-08-10,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-08-11,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-08-12,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-08-15,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-08-16,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-08-17,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-08-18,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-08-19,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-08-22,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-08-23,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-08-24,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-08-25,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-08-26,1.0,3.0,1.0,1.0,0.0,0.0,,0.0
2005-08-29,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-08-30,1.0,2.0,1.0,0.0,0.0,0.0,,0.0
2005-08-31,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-09-01,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2005-09-02,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
